"id"	"text"	"org"	"time"	"lang"
"643137272398136_1748879731823879"	"På Giving Tuesday uppmuntras människor över hela världen att visa engagemang för andra och varandra. Istället för att konsumera.  Ett bra sätt att visa engagemang för andra är att hjälpa människor som har förlorat allt. Swisha en valfri gåva till 9001645 - så hjälper du barn och familjer på flykt ❤️"	"UNHCR"	1511850840	"sv"
"120788284679813_731216493636986"	"Svea hovrätt har meddelat dom i målet där en döende cancerpatient filmades utan tillstånd på Akademiska sjukhuset i Uppsala. Domen stödjer Sjuksköterskornas etiska råds och Läkaresällskapets etiska delegations gemensamma uttalande - Tv-inspelningar inom sjukvård."	"Svensk sjuksköterskeförening"	1417079624	"sv"
"156390557746956_4822543420700"	"Är vatten i kranen  psalmbokshyllan i kyrkan eller skolmaten en lyx vi tar för självklar. Elin Enochsson bloggar från Mozambique/Pelle S http://blogg.svenskakyrkan.se/vasterasstift/2013/10/08/vad-ar-lyx-egentligen/"	"Västerås stift"	1381212665	"sv"
"120788284679813_1703432353082057"	"Ta chansen att presentera din forskning  utvecklingsprojekt eller kvaltetsarbete!   På Sjuksköterskedagarna som äger rum i Stockholm 20 - 21 november 2018  kommer vi som vanligt ha en posterutställning. Passa på att visa hur vård och omsorg kan förbättra för patienter och närstående  i linje med konferensens tema: God omvårdnad för alla – sjuksköterskans etiska utmaning."	"Svensk sjuksköterskeförening"	1524214829	"sv"
"171884817870_10154482411462871"	"För att alla har samma värde i skolan  oavsett sexuell läggning eller hur man identifierar sig.  https://www.lararforbundet.se/artiklar/lararforbundet-lyste-istockholm-pride"	"Lärarförbundet"	1469948807	"sv"
"156390557746956_1058182230901113"	"Idag lämnade 30.000 exemplar av biskop Mikael Mogrens pocketbok ”Omvänd till verklighet” tryckeriet. Boken delas ut till alla gudstjänstbesökare i stiftet nu på söndag den 1:a advent. Boken kommer också att finnas som nedladdningsbar ljudbok  inläst av författaren själv  att ladda ner från Stiftets hemsida.  /Åke Paulsson"	"Västerås stift"	1448306815	"sv"
"211880095555038_929461720463535"	"Nominera till minoritetsspråkspriset!   Språkrådet delar sedan 2012 årligen ut ett pris som belöning för goda insatser i arbetet för och med minoritetsspråk och som en uppmuntran till fortsatt arbete.  Har du någon som du tycker borde få priset? Klicka på länken nedan."	"Sveriges Dövas Ungdomsförbund"	1452697066	"sv"
"171884817870_10156200020387871"	"Vad händer om jag blir sjuk igen  när jag precis varit hemma sjuk? Just nu får vi många frågor om vad som gäller runt sjukdom och karensdagar. Här kan du läsa vad som gäller."	"Lärarförbundet"	1512572820	"sv"
"171884817870_10153658113757871"	"Idag  på Skolans dag  uppmärksammar vi Sveriges viktigaste arbetsplats och lärarnas betydelse! I Stockholm fick vi besök av gymnasie- och kunskapslyftsminister Aida Hadzialic till en lektion i vårt popup-klassrum på Sergels Torg. Efter lunch får vi besök av utbildningsminister Gustav Fridolin. Hur firar din skola? #skolansdag"	"Lärarförbundet"	1441699845	"sv"
"111005714391_10155579296384392"	"Nu ska vi prata med Henrik Almén om Scouternas arbete med Trygga Möten! Tune in!"	"Scouterna"	1482053794	"sv"
"211880095555038_1349538451789191"	"I helgas antog kongressen ett uttalande om tolktjänsten som i övrigt är strukturell diskriminering och slår hårdast mot döva och hörselskadade personer i Sverige. Vi i SDUF står bakom uttalandet och kräver att regeringen vidtar omedelbara åtgärder! Det är nu eller aldrig."	"Sveriges Dövas Ungdomsförbund"	1498105854	"sv"
"211880095555038_1318993021510401"	"Jag (Viktor) är på SPSM:s lokaler i Stockholm för att medverka på avtackningen av Greger Bååth för hans tid som GD på SPSM. #sduf #spsm"	"Sveriges Dövas Ungdomsförbund"	1495121280	"sv"
"391759218754_10153265954588755"	"Spelar du Magic? Bra! Då kanske du redan följer SvenskaMagic på Facebook. Om du inte gör det så kanske du har missat att det nu är dags för SvM-Awards att prisa de som gjort något alldeles extra inom den svenska Magic-communityn.   Följ länken för att nominera någon du tycker borde prisas. Du kan också nominera dig själv till kategorin Årets Mental Misstep  om 2014 bjöd på något festligt felsteg som du vill bjuda med dig av."	"SVEROK"	1427214077	"sv"
"171884817870_10153640869737871"	"Fem miljarder i syfte att mota lärarbristen. Men lärarna måste få både tid och ersättning för att kunna delta i satsningen.   Det är som att duka upp en buffé men inte bjuda dem som berörs till bordet   säger Lärarförbundets ordförande Johanna Jaara Åstrand."	"Lärarförbundet"	1441132081	"sv"
"111005714391_10156940119254392"	"Explorer Belt är ett internationellt arrangemang för dig som är 16–20 år och är ett av de största äventyr du kommer att uppleva! Det är en både fysisk och psykisk utmaning där du vandrar i ett främmande land med endast din parkamrat som sällskap. Under 10 dagar kommer ni att gå mer än 160 km samtidigt som ni tillsammans med lokalbefolkningen löser utmaningar och uppgifter. Äventyret börjar på en okänd plats och målet får ni lista ut på vägen! Under 2018 genomförs Explorer Belt i Tjeckien och Italien.  Läs mer om ansökan  pris och datum på Scoutservice. Ansökan stänger den 15 januari."	"Scouterna"	1515498682	"sv"
"131902926868193_1773996462658823"	"Ung Diabetes har en kröniketävling på gång och självklart vill vi att du ska vara med!  Tycker du om att skriva och vill du berätta hur det är att leva med diabetes? Nu har du chansen att få just din krönika publicerad på Ung Diabetes sidor i medlemstidningen  Allt om Diabetes .  Texten ska innehålla max 1700 tecken och handla om hur du upplever din vardag med diabetes. Din text ska vara inskickad senast 3:e maj som ett privat meddelande på vår Facebook-sida. Det går även bra att maila den till anneli.maxe@ungdiabetes.se.  Efter sista inlämningsdag väljer vi ut den krönika som blir publicerad i tidningen som landar i brevlådan under september.  Lycka till! 💙"	"Ung Diabetes"	1524495751	"sv"
"171884817870_10152328714727871"	"Hur lång tid tar ett nationellt prov att rätta? 30 minuter enligt regeringen. 70 enligt Skolverket. Vad säger du -hur lång tid tar det för dig?  http://www.lararnasnyheter.se/lararnas-tidning/2014/03/19/tid-provrattning-alltfor-snalt-tilltagen"	"Lärarförbundet"	1395324001	"sv"
"192739070794156_732692760132115"	" När tiggarna kom till vår stad  De allra flesta av oss har de senaste året mött tiggare i våra städer. Många frågor väcks och få enkla och självklara svar finns. Nu finns chansen att lyssna till några som faktiskt både tänkt och agerat kring situationen med tiggarna. Välkommen till ett öppet förseminarium vid ideellt forums Idédagar  fredag 3 oktober kl 14-15.30 i Norrköping.  Passa såklart på att stanna helgen på Ideellt forums Idédagar. Info och anmälan till Idédagarna finns i länken. http://www.ideelltforum.se/Idedagar-och-motesplatser/Ideellt-forums-Idedagar-2014/"	"Ideellt Forum Svenska Kyrkan"	1409060566	"sv"
"113231902032545_782815261740869"	"Är du på plats i Almedalen? Det är vi! Missa inte vårt textbaserade rollspel På Flykt på Solhemsgatan 3  nu kl.14.00! Att fly är ingen utflykt!"	"Röda Korsets Ungdomsförbund"	1404212705	"sv"
"313423270889_10154269148970890"	"En fri elefant går fyra kilometer per dag. En cirkuselefant får stå i onaturliga positioner och kan varje dag transporteras till nya orter. Ett av flera skäl att förbjuda vilda djur på cirkus. Djurskyddet Sverige lyfte frågan i ett seminarium med Djurens Rätt i Almedalen i förmiddags.  Läs mer i Tidningen Djurskyddet."	"Djurskyddet Sverige"	1467634366	"sv"
"254543154597970_881968735188739"	" Varje barn som vräks är ett barn för mycket   Ewa Larsson (MP)"	"MP STHLM"	1423494029	"sv"
"171884817870_10153089757942871"	"Idag och under helgen träffar vi politiker på Centerpartiets kommundagar i Norrköping för att föra fram lärarnas viktigaste frågor. Intresset för att tala med oss i vår mötesplats är stort!"	"Lärarförbundet"	1422632404	"sv"
"254543154597970_603922579660024"	"Förbifart Stockholm  en ny Hallandsås?  http://blogg.dn.se/viktor/skribent/viktor-barth-kron/"	"MP STHLM"	1378452993	"sv"
"643137272398136_1225592924152565"	"Nu är ni över 20 000 fantastiska människor där ute som tagit ställning för människor på flykt! Var med du också  - skriv på uppropet #WithRefugees: http://bit.ly/25OWJbj"	"UNHCR"	1470741185	"sv"
"391759218754_10153804809818755"	"Spelveckan är igång – du kan delta i närmare 280 spelarrangemang runtom i Sverige  bara välj och vraka + SPELA. Hitta ett evenemang nära dig på: spelkartan.se/spellovet.  http://www.sverok.se/2015/10/23/14996/"	"SVEROK"	1445854336	"sv"
"111005714391_10156651590344392"	"Nu finns en ny skön mjukisbyxa i marinblått med Scouternas logga på. Passar till både uteaktiviteter och hemma i soffan. Byxan är tillverkad i 80% GOTS-certifierad bomull och 20 % återvunnen polyester. Finns i storlekarna 140/146 till 3XL."	"Scouterna"	1507458476	"sv"
"111005714391_10154925908639392"	"Att få vara scout borde vara en självklarhet. Men så är det inte. På fastlandet Kina är till exempel organiserad verksamhet förbjuden. Läs mer i Scout.se."	"Scouterna"	1465798871	"sv"
"211880095555038_1547566421986392"	"Hela gänget från del 1 av Engagera Dig!-kursen!"	"Sveriges Dövas Ungdomsförbund"	1517307262	"sv"
"156390557746956_1346355665417100"	"Möt Johanna från ungdomsgruppen Lärjungarna i Falun och många andra spännande personer i nya numret av Västerås stifts Magasin. Läs tidningen här: https://www.svenskakyrkan.se/vasterasstift/magasinet-nr-22"	"Västerås stift"	1481556117	"sv"
"171884817870_10154299299897871"	"Malin som är grundskolläran i Torslanda upplever att tiden för planering krymper och hon är inte ensam. Vår senaste rapport visar att 9 av 10 lärare tycker att arbetsbelastningen är för hög.    https://www.lararforbundet.se/artiklar/det-finns-arbetsuppgifter-som-andra-an-larare-skulle-kunna-gora"	"Lärarförbundet"	1464280200	"sv"
"156431587747000_665614140162073"	"Nu finns det en länk för anmälan till vårt Riksläger på vår hemsida!"	"Svensk Hundungdom"	1394443152	"sv"
"643137272398136_991426244235902"	" Jag har ett budskap till ledarna i det här landet  den här regionen och i världen - ni misslyckas med att hjälpa det syriska folket  särskilt Syriens barn.   Nobels fredspristagare Malala Yousafzai firade sin 18-årsdag i Libanon  och tog tillfället i akt att lyfta fram den svåra situationen för människor på flykt från kriget i Syrien. Hon deltog i öppningen av en skola som ska ge mer än 200 syriska flickor tillgång till utbildning: http://ti.me/1JdAHOl  Photo: Malin Fezehai / HUMAN for Malala Fund"	"UNHCR"	1436856060	"sv"
"126567104406_10154137306969407"	"Så löser vi bostadskrisen: De kommunala bostadsföretagens samhällsnyttiga syfte är överordnat. De måste ges möjlighet att bygga mer. Fler människor måste få ett eget hem.   Hitta fler lösningar i vår rapport om lösningar på bostadsbristen.  http://www.hyresgastforeningen.se/bostadspolitik/rapporter/sa-kommer-vi-tillratta-med-bostadsbristen---utmaningar-och-losningar/"	"Hyresgästföreningen"	1461329815	"sv"
"313423270889_10155906843500890"	"Från oss alla på Djurskyddet till er och alla djur: HA EN RIKTIGT SKÖN JUL!   Nu tar vi på Djurskyddets kansli lite julledigt och aktiviteten här på Facebook kommer därför minska. Nästa år tar vi nya tag gällande alla viktiga djurskyddsfrågor och hoppas på en ny förbättrad djurskyddslag!"	"Djurskyddet Sverige"	1513951800	"sv"
"120788284679813_1099460436812588"	"Nya etiska riktlinjer för Patienters medverkan i klinisk undervisning. Framtagna av Sjuksköterskornas etiska råd inom Svensk sjuksköterskeförening  Svenska Läkaresällskapets delegation för medicinsk etik och Sveriges Läkarförbunds etik och ansvarsråd.  http://www.swenurse.se/Sa-tycker-vi/Publikationer/Etik/etiska-riktlinjer-for-patienters-medverkan-i-klinisk-undervisning/"	"Svensk sjuksköterskeförening"	1473420360	"sv"
"126567104406_10156656126749407"	"Idag drar Almedalsveckan igång  och Hyresgästföreningen deltar med flera evenemang för att lyfta bostadsfrågan ur hyresgästernas perspektiv. Läs mer om våra programpunkter här: https://www.hyresgastforeningen.se/aktuellt/nyheter/00/11/nyheter-2018/hyresgastforeningen-under-almedalsveckan/"	"Hyresgästföreningen"	1530435601	"sv"
"171884817870_10153716391347871"	"Upplever du som är förskollärare att din arbetsmiljö är för bullrig?   Det är viktigt att göra något åt situationen. Det går att lösa genom fysiska förändringar i lokalerna och organisatoriska förändringar  genom till exempel att dela upp barngrupperna eller flytta vissa ljudkrävande aktiviteter utomhus."	"Lärarförbundet"	1443637680	"sv"
"111005714391_10154585732329392"	"Happy World Thinking Day! En dag för att lära oss mer om våra scoutvänner runt om i världen. Årets tema är connect och det finns massor av inspiration och peppiga bilder från hela världen på World Association of Girl Guides and Girl Scouts Facebook-sida. Bidra gärna med din egen! https://www.facebook.com/media/set/?set=a.10153852083809070.1073741854.31667419069&type=3"	"Scouterna"	1456133748	"sv"
"254543154597970_985393484846263"	"(Foto: Andreas Enbuske/Direktpress) På söndag deltar trafikborgarrådet Daniel Helldén  som cyklat Vätternrundan tre gånger  i motionsloppet Sthlm Bike. – Jag hoppas på en skön morgontur från slott till slott utmed en nästan bilfri sträcka. Stockholm är vackert att färdas igenom och du kommer längre och snabbare fram med cykel än vad många tror.  Årets Sthlm Bike är knappt fem mil och startar kl 7 vid Kungliga slottet  fram till kl 12. Loppet är utan tidtagning men de flesta tros gå i mål cirka kl 10 i Kungsträdgården. Daniel cyklar på sin Motobecane Super Mirage med svart originallack (1980). Se http://www.mynewsdesk.com/se/miljopartiet-i-stockholms-stad/pressreleases/daniel-hellden-cyklar-sthlm-bike-6-9-1212720 för mer info."	"MP STHLM"	1441369233	"sv"
"113231902032545_880235945332133"	"Så här i början av året vill vi påminna om Krigets lagar med den här filmen som ICRC har gjort. I en värld med svåra konflikter och människor på flykt är det lätt att glömma att det faktiskt finns lagar och regler även i krig. Vi i Röda Korsrörelsen har ett särskilt uppdrag att skydda och sprida dessa lagar."	"Röda Korsets Ungdomsförbund"	1420533681	"sv"
